Date;Country;CPI
1.7.18;Norway;0.74
1.8.18;Norway;-0.37
1.9.18;Norway;0.55
1.10.18;Norway;-0.18
1.11.18;Norway;0.46
1.12.18;Norway;0.00
1.1.19;Norway;-0.46
1.2.19;Norway;0.82
1.3.19;Norway;0.18
1.4.19;Norway;0.36
1.5.19;Norway;-0.27
1.6.19;Norway;0.09
1.7.19;Norway;0.72
1.8.19;Norway;-0.72
1.9.19;Norway;0.45
1.10.19;Norway;0.18
1.11.19;Norway;0.27
1.12.19;Norway;-0.27
1.1.20;Norway;0.00
1.2.20;Norway;-0.09
1.3.20;Norway;0.00
1.4.20;Norway;0.45
1.5.20;Norway;0.18
1.6.20;Norway;0.18
1.7.20;Norway;0.71
1.8.20;Norway;-0.35
1.9.20;Norway;0.36
1.10.20;Norway;0.27
1.11.20;Norway;-0.71
1.12.20;Norway;0.44
1.1.21;Norway;1.06
1.2.21;Norway;0.70
1.3.21;Norway;-0.26
1.4.21;Norway;0.35
1.5.21;Norway;-0.09
1.6.21;Norway;0.35
1.7.21;Norway;0.87
1.8.21;Norway;0.00
1.9.21;Norway;1.03
1.10.21;Norway;-0.26
1.11.21;Norway;0.77
1.12.21;Norway;0.68
1.1.22;Norway;-0.93
1.2.22;Norway;1.10
1.3.22;Norway;0.59
1.4.22;Norway;1.17
1.5.22;Norway;0.25
1.6.22;Norway;0.91
1.7.22;Norway;1.31
1.8.22;Norway;-0.24
1.9.22;Norway;1.37
1.10.22;Norway;0.32
1.11.22;Norway;-0.16
1.12.22;Norway;0.08
1.1.23;Norway;0.16
1.2.23;Norway;0.40
1.3.23;Norway;0.79
1.4.23;Norway;1.10
1.5.23;Norway;0.47
1.6.23;Norway;0.62
1.7.23;Norway;0.38
1.8.23;Norway;-0.76
1.9.23;Norway;-0.08
1.10.23;Norway;1.00
1.11.23;Norway;0.53
1.12.23;Norway;0.08
1.1.24;Norway;0.08
1.2.24;Norway;0.23
1.3.24;Norway;0.23
1.4.24;Norway;0.83
1.5.24;Norway;-0.15
1.6.24;Norway;0.22
1.7.24;Norway;0.52
1.8.24;Norway;-0.89
1.9.24;Norway;0.30
1.1.12;Poland;0.66
1.2.12;Poland;0.41
1.3.12;Poland;0.49
1.4.12;Poland;0.57
1.5.12;Poland;0.16
1.6.12;Poland;0.16
1.7.12;Poland;-0.49
1.8.12;Poland;-0.33
1.9.12;Poland;0.08
1.10.12;Poland;0.41
1.11.12;Poland;0.08
1.12.12;Poland;0.08
1.1.13;Poland;0.08
1.2.13;Poland;0.00
1.3.13;Poland;0.16
1.4.13;Poland;0.40
1.5.13;Poland;-0.08
1.6.13;Poland;0.00
1.7.13;Poland;0.32
1.8.13;Poland;-0.32
1.9.13;Poland;0.08
1.10.13;Poland;0.16
1.11.13;Poland;-0.16
1.12.13;Poland;0.08
1.1.14;Poland;0.08
1.2.14;Poland;0.08
1.3.14;Poland;0.08
1.4.14;Poland;0.00
1.5.14;Poland;-0.08
1.6.14;Poland;0.00
1.7.14;Poland;-0.16
1.8.14;Poland;-0.40
1.9.14;Poland;0.00
1.10.14;Poland;0.00
1.11.14;Poland;-0.16
1.12.14;Poland;-0.32
1.1.15;Poland;-0.16
1.2.15;Poland;-0.08
1.3.15;Poland;0.16
1.4.15;Poland;0.41
1.5.15;Poland;0.00
1.6.15;Poland;0.00
1.7.15;Poland;-0.08
1.8.15;Poland;-0.41
1.9.15;Poland;-0.33
1.10.15;Poland;0.08
1.11.15;Poland;-0.08
1.12.15;Poland;-0.16
1.1.16;Poland;-0.49
1.2.16;Poland;-0.08
1.3.16;Poland;0.08
1.4.16;Poland;0.33
1.5.16;Poland;0.08
1.6.16;Poland;0.16
1.7.16;Poland;-0.33
1.8.16;Poland;-0.16
1.9.16;Poland;0.00
1.10.16;Poland;0.49
1.11.16;Poland;0.08
1.12.16;Poland;0.74
1.1.17;Poland;0.41
1.2.17;Poland;0.32
1.3.17;Poland;-0.08
1.4.17;Poland;0.32
1.5.17;Poland;0.00
1.6.17;Poland;-0.16
1.7.17;Poland;-0.16
1.8.17;Poland;-0.08
1.9.17;Poland;0.40
1.10.17;Poland;0.48
1.11.17;Poland;0.48
1.12.17;Poland;0.24
1.1.18;Poland;0.32
1.2.18;Poland;-0.24
1.3.18;Poland;-0.08
1.4.18;Poland;0.48
1.5.18;Poland;0.24
1.6.18;Poland;0.08
1.7.18;Poland;-0.24
1.8.18;Poland;0.00
1.9.18;Poland;0.24
1.10.18;Poland;0.39
1.11.18;Poland;0.00
1.12.18;Poland;0.00
1.1.19;Poland;-0.24
1.2.19;Poland;0.39
1.3.19;Poland;0.31
1.4.19;Poland;1.09
1.5.19;Poland;0.23
1.6.19;Poland;0.31
1.7.19;Poland;0.00
1.8.19;Poland;0.00
1.9.19;Poland;0.00
1.10.19;Poland;0.23
1.11.19;Poland;0.08
1.12.19;Poland;0.77
1.1.20;Poland;0.91
1.2.20;Poland;0.68
1.3.20;Poland;0.22
1.4.20;Poland;-0.07
1.5.20;Poland;-0.22
1.6.20;Poland;0.60
1.7.20;Poland;-0.22
1.8.20;Poland;-0.07
1.9.20;Poland;0.22
1.10.20;Poland;0.07
1.11.20;Poland;0.07
1.12.20;Poland;0.07
1.1.21;Poland;1.26
1.2.21;Poland;0.51
1.3.21;Poland;1.02
1.4.21;Poland;0.79
1.5.21;Poland;0.29
1.6.21;Poland;0.07
1.7.21;Poland;0.43
1.8.21;Poland;0.28
1.9.21;Poland;0.71
1.10.21;Poland;1.13
1.11.21;Poland;0.97
1.12.21;Poland;0.90
1.1.22;Poland;1.91
1.2.22;Poland;-0.27
1.3.22;Poland;3.30
1.4.22;Poland;2.02
1.5.22;Poland;1.72
1.6.22;Poland;1.51
1.7.22;Poland;0.49
1.8.22;Poland;0.80
1.9.22;Poland;1.59
1.10.22;Poland;1.80
1.11.22;Poland;0.71
1.12.22;Poland;0.12
1.1.23;Poland;2.52
1.2.23;Poland;1.20
1.3.23;Poland;1.13
1.4.23;Poland;0.73
1.5.23;Poland;0.00
1.6.23;Poland;0.00
1.7.23;Poland;-0.22
1.8.23;Poland;0.00
1.9.23;Poland;-0.39
1.10.23;Poland;0.28
1.11.23;Poland;0.72
1.12.23;Poland;0.11
1.1.24;Poland;0.39
1.2.24;Poland;0.27
1.3.24;Poland;0.22
1.4.24;Poland;1.09
1.5.24;Poland;0.11
1.6.24;Poland;0.11
1.7.24;Poland;1.40
1.8.24;Poland;0.11
1.9.24;Poland;0.11
1.1.12;Portugal;0.48
1.2.12;Portugal;0.08
1.3.12;Portugal;1.17
1.4.12;Portugal;0.28
1.5.12;Portugal;-0.35
1.6.12;Portugal;-0.22
1.7.12;Portugal;-0.02
1.8.12;Portugal;-0.14
1.9.12;Portugal;0.62
1.10.12;Portugal;0.31
1.11.12;Portugal;-0.31
1.12.12;Portugal;0.01
1.1.13;Portugal;-1.24
1.2.13;Portugal;-0.12
1.3.13;Portugal;1.65
1.4.13;Portugal;0.01
1.5.13;Portugal;0.17
1.6.13;Portugal;0.05
1.7.13;Portugal;-0.24
1.8.13;Portugal;-0.74
1.9.13;Portugal;0.59
1.10.13;Portugal;-0.05
1.11.13;Portugal;-0.22
1.12.13;Portugal;0.36
1.1.14;Portugal;-1.38
1.2.14;Portugal;-0.26
1.3.14;Portugal;1.36
1.4.14;Portugal;0.24
1.5.14;Portugal;-0.13
1.6.14;Portugal;0.07
1.7.14;Portugal;-0.69
1.8.14;Portugal;-0.23
1.9.14;Portugal;0.57
1.10.14;Portugal;0.33
1.11.14;Portugal;-0.21
1.12.14;Portugal;-0.02
1.1.15;Portugal;-1.41
1.2.15;Portugal;-0.07
1.3.15;Portugal;1.89
1.4.15;Portugal;0.32
1.5.15;Portugal;0.43
1.6.15;Portugal;-0.08
1.7.15;Portugal;-0.72
1.8.15;Portugal;-0.34
1.9.15;Portugal;0.79
1.10.15;Portugal;0.09
1.11.15;Portugal;-0.20
1.12.15;Portugal;-0.26
1.1.16;Portugal;-1.04
1.2.16;Portugal;-0.45
1.3.16;Portugal;1.94
1.4.16;Portugal;0.35
1.5.16;Portugal;0.28
1.6.16;Portugal;0.13
1.7.16;Portugal;-0.66
1.8.16;Portugal;-0.22
1.9.16;Portugal;0.69
1.10.16;Portugal;0.34
1.11.16;Portugal;-0.50
1.12.16;Portugal;0.04
1.1.17;Portugal;-0.59
1.2.17;Portugal;-0.23
1.3.17;Portugal;1.75
1.4.17;Portugal;0.95
1.5.17;Portugal;-0.24
1.6.17;Portugal;-0.40
1.7.17;Portugal;-0.67
1.8.17;Portugal;0.01
1.9.17;Portugal;0.95
1.10.17;Portugal;0.34
1.11.17;Portugal;-0.35
1.12.17;Portugal;-0.04
1.1.18;Portugal;-1.02
1.2.18;Portugal;-0.68
1.3.18;Portugal;1.86
1.4.18;Portugal;0.66
1.5.18;Portugal;0.41
1.6.18;Portugal;0.06
1.7.18;Portugal;-0.61
1.8.18;Portugal;-0.35
1.9.18;Portugal;1.13
1.10.18;Portugal;-0.09
1.11.18;Portugal;-0.45
1.12.18;Portugal;-0.23
1.1.19;Portugal;-1.20
1.2.19;Portugal;-0.22
1.3.19;Portugal;1.77
1.4.19;Portugal;0.58
1.5.19;Portugal;0.06
1.6.19;Portugal;0.03
1.7.19;Portugal;-1.31
1.8.19;Portugal;-0.12
1.9.19;Portugal;1.10
1.10.19;Portugal;0.04
1.11.19;Portugal;-0.15
1.12.19;Portugal;-0.13
1.1.20;Portugal;-0.83
1.2.20;Portugal;-0.64
1.3.20;Portugal;1.43
1.4.20;Portugal;0.32
1.5.20;Portugal;-0.45
1.6.20;Portugal;0.89
1.7.20;Portugal;-1.29
1.8.20;Portugal;-0.27
1.9.20;Portugal;0.97
1.10.20;Portugal;0.11
1.11.20;Portugal;-0.30
1.12.20;Portugal;-0.14
1.1.21;Portugal;-0.30
1.2.21;Portugal;-0.46
1.3.21;Portugal;1.41
1.4.21;Portugal;0.42
1.5.21;Portugal;0.24
1.6.21;Portugal;0.15
1.7.21;Portugal;-0.35
1.8.21;Portugal;-0.20
1.9.21;Portugal;0.91
1.10.21;Portugal;0.45
1.11.21;Portugal;0.44
1.12.21;Portugal;0.01
1.1.22;Portugal;0.28
1.2.22;Portugal;0.37
1.3.22;Portugal;2.51
1.4.22;Portugal;2.20
1.5.22;Portugal;0.98
1.6.22;Portugal;0.83
1.7.22;Portugal;-0.04
1.8.22;Portugal;-0.31
1.9.22;Portugal;1.23
1.10.22;Portugal;1.24
1.11.22;Portugal;0.26
1.12.22;Portugal;-0.30
1.1.23;Portugal;-0.85
1.2.23;Portugal;0.26
1.3.23;Portugal;1.74
1.4.23;Portugal;0.56
1.5.23;Portugal;-0.67
1.6.23;Portugal;0.25
1.7.23;Portugal;-0.36
1.8.23;Portugal;0.32
1.9.23;Portugal;1.09
1.10.23;Portugal;-0.18
1.11.23;Portugal;-0.31
1.12.23;Portugal;-0.41
1.1.24;Portugal;0.01
1.2.24;Portugal;0.03
1.3.24;Portugal;1.96
1.4.24;Portugal;0.48
1.5.24;Portugal;0.17
1.6.24;Portugal;-0.01
1.7.24;Portugal;-0.61
1.8.24;Portugal;-0.34
1.9.24;Portugal;1.30
1.1.12;Slovakia;1.39
1.2.12;Slovakia;0.25
1.3.12;Slovakia;0.31
1.4.12;Slovakia;0.31
1.5.12;Slovakia;0.06
1.6.12;Slovakia;0.19
1.7.12;Slovakia;0.00
1.8.12;Slovakia;0.06
1.9.12;Slovakia;0.31
1.10.12;Slovakia;0.37
1.11.12;Slovakia;0.00
1.12.12;Slovakia;-0.06
1.1.13;Slovakia;0.61
1.2.13;Slovakia;0.00
1.3.13;Slovakia;0.06
1.4.13;Slovakia;0.00
1.5.13;Slovakia;0.12
1.6.13;Slovakia;0.12
1.7.13;Slovakia;-0.06
1.8.13;Slovakia;-0.12
1.9.13;Slovakia;-0.06
1.10.13;Slovakia;0.00
1.11.13;Slovakia;-0.12
1.12.13;Slovakia;-0.12
1.1.14;Slovakia;0.18
1.2.14;Slovakia;-0.06
1.3.14;Slovakia;-0.06
1.4.14;Slovakia;0.06
1.5.14;Slovakia;0.24
1.6.14;Slovakia;0.06
1.7.14;Slovakia;-0.12
1.8.14;Slovakia;-0.18
1.9.14;Slovakia;0.06
1.10.14;Slovakia;0.06
1.11.14;Slovakia;-0.12
1.12.14;Slovakia;-0.24
1.1.15;Slovakia;-0.12
1.2.15;Slovakia;-0.12
1.3.15;Slovakia;0.12
1.4.15;Slovakia;0.18
1.5.15;Slovakia;0.37
1.6.15;Slovakia;0.06
1.7.15;Slovakia;-0.24
1.8.15;Slovakia;-0.18
1.9.15;Slovakia;-0.31
1.10.15;Slovakia;0.06
1.11.15;Slovakia;0.00
1.12.15;Slovakia;-0.31
1.1.16;Slovakia;-0.25
1.2.16;Slovakia;0.06
1.3.16;Slovakia;0.00
1.4.16;Slovakia;0.31
1.5.16;Slovakia;-0.06
1.6.16;Slovakia;0.12
1.7.16;Slovakia;-0.37
1.8.16;Slovakia;-0.12
1.9.16;Slovakia;0.06
1.10.16;Slovakia;0.25
1.11.16;Slovakia;0.12
1.12.16;Slovakia;0.06
1.1.17;Slovakia;0.25
1.2.17;Slovakia;0.49
1.3.17;Slovakia;-0.12
1.4.17;Slovakia;0.12
1.5.17;Slovakia;0.24
1.6.17;Slovakia;0.00
1.7.17;Slovakia;0.06
1.8.17;Slovakia;0.00
1.9.17;Slovakia;0.18
1.10.17;Slovakia;0.30
1.11.17;Slovakia;0.30
1.12.17;Slovakia;0.00
1.1.18;Slovakia;0.84
1.2.18;Slovakia;0.18
1.3.18;Slovakia;0.18
1.4.18;Slovakia;0.60
1.5.18;Slovakia;0.00
1.6.18;Slovakia;0.12
1.7.18;Slovakia;-0.12
1.8.18;Slovakia;0.24
1.9.18;Slovakia;0.06
1.10.18;Slovakia;0.06
1.11.18;Slovakia;-0.06
1.12.18;Slovakia;-0.12
1.1.19;Slovakia;1.06
1.2.19;Slovakia;0.23
1.3.19;Slovakia;0.58
1.4.19;Slovakia;0.23
1.5.19;Slovakia;0.35
1.6.19;Slovakia;0.06
1.7.19;Slovakia;0.12
1.8.19;Slovakia;0.23
1.9.19;Slovakia;0.11
1.10.19;Slovakia;-0.06
1.11.19;Slovakia;0.11
1.12.19;Slovakia;-0.11
1.1.20;Slovakia;1.15
1.2.20;Slovakia;0.11
1.3.20;Slovakia;0.00
1.4.20;Slovakia;0.00
1.5.20;Slovakia;0.23
1.6.20;Slovakia;-0.11
1.7.20;Slovakia;0.11
1.8.20;Slovakia;-0.11
1.9.20;Slovakia;0.06
1.10.20;Slovakia;0.11
1.11.20;Slovakia;0.06
1.12.20;Slovakia;-0.06
1.1.21;Slovakia;0.34
1.2.21;Slovakia;0.23
1.3.21;Slovakia;0.51
1.4.21;Slovakia;0.22
1.5.21;Slovakia;0.84
1.6.21;Slovakia;0.55
1.7.21;Slovakia;0.50
1.8.21;Slovakia;0.38
1.9.21;Slovakia;0.82
1.10.21;Slovakia;0.59
1.11.21;Slovakia;0.54
1.12.21;Slovakia;0.16
1.1.22;Slovakia;2.75
1.2.22;Slovakia;0.85
1.3.22;Slovakia;1.75
1.4.22;Slovakia;1.42
1.5.22;Slovakia;1.60
1.6.22;Slovakia;1.18
1.7.22;Slovakia;0.83
1.8.22;Slovakia;0.77
1.9.22;Slovakia;0.91
1.10.22;Slovakia;1.23
1.11.22;Slovakia;0.94
1.12.22;Slovakia;0.19
1.1.23;Slovakia;2.59
1.2.23;Slovakia;1.04
1.3.23;Slovakia;1.16
1.4.23;Slovakia;0.57
1.5.23;Slovakia;-0.04
1.6.23;Slovakia;0.22
1.7.23;Slovakia;-0.26
1.8.23;Slovakia;0.00
1.9.23;Slovakia;0.31
1.10.23;Slovakia;0.18
1.11.23;Slovakia;0.17
1.12.23;Slovakia;-0.13
1.1.24;Slovakia;0.66
1.2.24;Slovakia;0.52
1.3.24;Slovakia;0.13
1.4.24;Slovakia;0.30
1.5.24;Slovakia;0.13
1.6.24;Slovakia;0.00
1.7.24;Slovakia;0.30
1.8.24;Slovakia;0.26
1.9.24;Slovakia;0.04
1.1.12;Slovenia;-0.52
1.2.12;Slovenia;0.56
1.3.12;Slovenia;0.99
1.4.12;Slovenia;1.12
1.5.12;Slovenia;0.60
1.6.12;Slovenia;-0.62
1.7.12;Slovenia;-1.02
1.8.12;Slovenia;0.72
1.9.12;Slovenia;1.06
1.10.12;Slovenia;0.14
1.11.12;Slovenia;-0.07
1.12.12;Slovenia;-0.28
1.1.13;Slovenia;-0.77
1.2.13;Slovenia;0.81
1.3.13;Slovenia;0.31
1.4.13;Slovenia;0.66
1.5.13;Slovenia;0.32
1.6.13;Slovenia;0.05
1.7.13;Slovenia;-0.32
1.8.13;Slovenia;0.34
1.9.13;Slovenia;0.25
1.10.13;Slovenia;0.04
1.11.13;Slovenia;-0.13
1.12.13;Slovenia;-0.87
1.1.14;Slovenia;-0.62
1.2.14;Slovenia;0.10
1.3.14;Slovenia;0.77
1.4.14;Slovenia;0.51
1.5.14;Slovenia;0.60
1.6.14;Slovenia;0.11
1.7.14;Slovenia;-1.09
1.8.14;Slovenia;0.00
1.9.14;Slovenia;0.25
1.10.14;Slovenia;0.24
1.11.14;Slovenia;-0.24
1.12.14;Slovenia;-0.47
1.1.15;Slovenia;-1.28
1.2.15;Slovenia;0.23
1.3.15;Slovenia;0.89
1.4.15;Slovenia;0.08
1.5.15;Slovenia;0.77
1.6.15;Slovenia;-0.09
1.7.15;Slovenia;-0.79
1.8.15;Slovenia;0.12
1.9.15;Slovenia;-0.08
1.10.15;Slovenia;0.03
1.11.15;Slovenia;0.13
1.12.15;Slovenia;-0.44
1.1.16;Slovenia;-1.37
1.2.16;Slovenia;0.04
1.3.16;Slovenia;0.74
1.4.16;Slovenia;0.39
1.5.16;Slovenia;0.94
1.6.16;Slovenia;0.55
1.7.16;Slovenia;-0.82
1.8.16;Slovenia;-0.04
1.9.16;Slovenia;0.08
1.10.16;Slovenia;0.45
1.11.16;Slovenia;0.11
1.12.16;Slovenia;-0.54
1.1.17;Slovenia;-0.60
1.2.17;Slovenia;0.98
1.3.17;Slovenia;0.35
1.4.17;Slovenia;0.31
1.5.17;Slovenia;0.69
1.6.17;Slovenia;-0.04
1.7.17;Slovenia;-0.72
1.8.17;Slovenia;0.13
1.9.17;Slovenia;0.24
1.10.17;Slovenia;0.12
1.11.17;Slovenia;0.29
1.12.17;Slovenia;-0.01
1.1.18;Slovenia;-0.81
1.2.18;Slovenia;0.68
1.3.18;Slovenia;0.28
1.4.18;Slovenia;0.69
1.5.18;Slovenia;1.18
1.6.18;Slovenia;0.00
1.7.18;Slovenia;-0.91
1.8.18;Slovenia;0.08
1.9.18;Slovenia;0.42
1.10.18;Slovenia;0.32
1.11.18;Slovenia;0.10
1.12.18;Slovenia;-0.58
1.1.19;Slovenia;-1.10
1.2.19;Slovenia;0.77
1.3.19;Slovenia;0.70
1.4.19;Slovenia;0.78
1.5.19;Slovenia;0.88
1.6.19;Slovenia;0.35
1.7.19;Slovenia;-0.71
1.8.19;Slovenia;0.37
1.9.19;Slovenia;-0.19
1.10.19;Slovenia;0.07
1.11.19;Slovenia;0.08
1.12.19;Slovenia;-0.16
1.1.20;Slovenia;-0.85
1.2.20;Slovenia;0.66
1.3.20;Slovenia;-0.78
1.4.20;Slovenia;-0.92
1.5.20;Slovenia;0.87
1.6.20;Slovenia;1.29
1.7.20;Slovenia;-0.11
1.8.20;Slovenia;-0.06
1.9.20;Slovenia;-0.39
1.10.20;Slovenia;0.31
1.11.20;Slovenia;-0.76
1.12.20;Slovenia;-0.32
1.1.21;Slovenia;-0.43
1.2.21;Slovenia;0.29
1.3.21;Slovenia;0.34
1.4.21;Slovenia;1.04
1.5.21;Slovenia;0.93
1.6.21;Slovenia;0.58
1.7.21;Slovenia;0.41
1.8.21;Slovenia;0.09
1.9.21;Slovenia;-0.06
1.10.21;Slovenia;0.90
1.11.21;Slovenia;0.70
1.12.21;Slovenia;-0.01
1.1.22;Slovenia;0.39
1.2.22;Slovenia;1.38
1.3.22;Slovenia;-1.11
1.4.22;Slovenia;2.56
1.5.22;Slovenia;2.03
1.6.22;Slovenia;2.74
1.7.22;Slovenia;0.96
1.8.22;Slovenia;0.03
1.9.22;Slovenia;-0.92
1.10.22;Slovenia;0.76
1.11.22;Slovenia;0.86
1.12.22;Slovenia;0.20
1.1.23;Slovenia;0.19
1.2.23;Slovenia;0.68
1.3.23;Slovenia;0.04
1.4.23;Slovenia;1.50
1.5.23;Slovenia;1.05
1.6.23;Slovenia;1.38
1.7.23;Slovenia;0.17
1.8.23;Slovenia;0.10
1.9.23;Slovenia;0.28
1.10.23;Slovenia;0.21
1.11.23;Slovenia;-1.01
1.12.23;Slovenia;-0.48
1.1.24;Slovenia;-0.60
1.2.24;Slovenia;0.75
1.3.24;Slovenia;0.18
1.4.24;Slovenia;0.99
1.5.24;Slovenia;0.53
1.6.24;Slovenia;0.39
1.7.24;Slovenia;-0.09
1.8.24;Slovenia;-0.20
1.9.24;Slovenia;-0.02
1.1.12;Spain;-1.10
1.2.12;Spain;0.10
1.3.12;Spain;0.67
1.4.12;Spain;1.41
1.5.12;Spain;-0.15
1.6.12;Spain;-0.19
1.7.12;Spain;-0.23
1.8.12;Spain;0.56
1.9.12;Spain;0.98
1.10.12;Spain;0.85
1.11.12;Spain;-0.12
1.12.12;Spain;0.07
1.1.13;Spain;-1.28
1.2.13;Spain;0.17
1.3.13;Spain;0.35
1.4.13;Spain;0.37
1.5.13;Spain;0.18
1.6.13;Spain;0.15
1.7.13;Spain;-0.52
1.8.13;Spain;0.31
1.9.13;Spain;-0.19
1.10.13;Spain;0.41
1.11.13;Spain;0.21
1.12.13;Spain;0.09
1.1.14;Spain;-1.33
1.2.14;Spain;-0.04
1.3.14;Spain;0.22
1.4.14;Spain;0.89
1.5.14;Spain;0.02
1.6.14;Spain;0.03
1.7.14;Spain;-0.94
1.8.14;Spain;0.16
1.9.14;Spain;0.15
1.10.14;Spain;0.47
1.11.14;Spain;-0.07
1.12.14;Spain;-0.58
1.1.15;Spain;-1.61
1.2.15;Spain;0.21
1.3.15;Spain;0.64
1.4.15;Spain;0.92
1.5.15;Spain;0.48
1.6.15;Spain;0.27
1.7.15;Spain;-0.93
1.8.15;Spain;-0.33
1.9.15;Spain;-0.31
1.10.15;Spain;0.64
1.11.15;Spain;0.37
1.12.15;Spain;-0.29
1.1.16;Spain;-1.91
1.2.16;Spain;-0.35
1.3.16;Spain;0.64
1.4.16;Spain;0.70
1.5.16;Spain;0.55
1.6.16;Spain;0.46
1.7.16;Spain;-0.73
1.8.16;Spain;0.13
1.9.16;Spain;0.00
1.10.16;Spain;1.14
1.11.16;Spain;0.36
1.12.16;Spain;0.59
1.1.17;Spain;-0.55
1.2.17;Spain;-0.36
1.3.17;Spain;-0.02
1.4.17;Spain;0.96
1.5.17;Spain;-0.06
1.6.17;Spain;0.04
1.7.17;Spain;-0.69
1.8.17;Spain;0.20
1.9.17;Spain;0.17
1.10.17;Spain;0.92
1.11.17;Spain;0.46
1.12.17;Spain;0.04
1.1.18;Spain;-1.08
1.2.18;Spain;0.13
1.3.18;Spain;0.12
1.4.18;Spain;0.83
1.5.18;Spain;0.90
1.6.18;Spain;0.26
1.7.18;Spain;-0.72
1.8.18;Spain;0.14
1.9.18;Spain;0.24
1.10.18;Spain;0.92
1.11.18;Spain;-0.11
1.12.18;Spain;-0.45
1.1.19;Spain;-1.28
1.2.19;Spain;0.24
1.3.19;Spain;0.36
1.4.19;Spain;1.01
1.5.19;Spain;0.19
1.6.19;Spain;-0.12
1.7.19;Spain;-0.62
1.8.19;Spain;-0.06
1.9.19;Spain;0.00
1.10.19;Spain;0.97
1.11.19;Spain;0.17
1.12.19;Spain;-0.07
1.1.20;Spain;-0.98
1.2.20;Spain;-0.12
1.3.20;Spain;-0.38
1.4.20;Spain;0.30
1.5.20;Spain;-0.01
1.6.20;Spain;0.46
1.7.20;Spain;-0.90
1.8.20;Spain;0.05
1.9.20;Spain;0.15
1.10.20;Spain;0.53
1.11.20;Spain;0.16
1.12.20;Spain;0.21
1.1.21;Spain;0.01
1.2.21;Spain;-0.59
1.3.21;Spain;0.97
1.4.21;Spain;1.18
1.5.21;Spain;0.47
1.6.21;Spain;0.48
1.7.21;Spain;-0.75
1.8.21;Spain;0.45
1.9.21;Spain;0.83
1.10.21;Spain;1.84
1.11.21;Spain;0.31
1.12.21;Spain;1.19
1.1.22;Spain;-0.38
1.2.22;Spain;0.81
1.3.22;Spain;3.03
1.4.22;Spain;-0.18
1.5.22;Spain;0.83
1.6.22;Spain;1.85
1.7.22;Spain;-0.25
1.8.22;Spain;0.25
1.9.22;Spain;-0.70
1.10.22;Spain;0.34
1.11.22;Spain;-0.12
1.12.22;Spain;0.15
1.1.23;Spain;-0.21
1.2.23;Spain;0.94
1.3.23;Spain;0.37
1.4.23;Spain;0.60
1.5.23;Spain;-0.05
1.6.23;Spain;0.57
1.7.23;Spain;0.17
1.8.23;Spain;0.54
1.9.23;Spain;0.18
1.10.23;Spain;0.29
1.11.23;Spain;-0.35
1.12.23;Spain;0.02
1.1.24;Spain;0.08
1.2.24;Spain;0.36
1.3.24;Spain;0.76
1.4.24;Spain;0.70
1.5.24;Spain;0.26
1.6.24;Spain;0.38
1.7.24;Spain;-0.47
1.8.24;Spain;0.04
1.9.24;Spain;-0.60
1.1.12;Sweden;-0.93
1.2.12;Sweden;0.66
1.3.12;Sweden;0.28
1.4.12;Sweden;0.22
1.5.12;Sweden;-0.08
1.6.12;Sweden;-0.25
1.7.12;Sweden;-0.39
1.8.12;Sweden;0.10
1.9.12;Sweden;0.40
1.10.12;Sweden;-0.07
1.11.12;Sweden;-0.24
1.12.12;Sweden;0.25
1.1.13;Sweden;-0.83
1.2.13;Sweden;0.45
1.3.13;Sweden;0.40
1.4.13;Sweden;-0.20
1.5.13;Sweden;0.16
1.6.13;Sweden;-0.17
1.7.13;Sweden;-0.14
1.8.13;Sweden;0.09
1.9.13;Sweden;0.39
1.10.13;Sweden;-0.21
1.11.13;Sweden;-0.06
1.12.13;Sweden;0.27
1.1.14;Sweden;-1.16
1.2.14;Sweden;0.42
1.3.14;Sweden;-0.01
1.4.14;Sweden;0.39
1.5.14;Sweden;0.05
1.6.14;Sweden;0.21
1.7.14;Sweden;-0.33
1.8.14;Sweden;-0.10
1.9.14;Sweden;0.16
1.10.14;Sweden;0.05
1.11.14;Sweden;-0.15
1.12.14;Sweden;0.16
1.1.15;Sweden;-1.05
1.2.15;Sweden;0.70
1.3.15;Sweden;0.08
1.4.15;Sweden;-0.01
1.5.15;Sweden;0.34
1.6.15;Sweden;-0.29
1.7.15;Sweden;0.03
1.8.15;Sweden;-0.20
1.9.15;Sweden;0.40
1.10.15;Sweden;0.07
1.11.15;Sweden;-0.17
1.12.15;Sweden;0.15
1.1.16;Sweden;-0.34
1.2.16;Sweden;0.32
1.3.16;Sweden;0.50
1.4.16;Sweden;-0.02
1.5.16;Sweden;0.18
1.6.16;Sweden;0.10
1.7.16;Sweden;0.06
1.8.16;Sweden;-0.11
1.9.16;Sweden;0.17
1.10.16;Sweden;0.34
1.11.16;Sweden;0.03
1.12.16;Sweden;0.50
1.1.17;Sweden;-0.68
1.2.17;Sweden;0.70
1.3.17;Sweden;-0.02
1.4.17;Sweden;0.58
1.5.17;Sweden;0.06
1.6.17;Sweden;0.07
1.7.17;Sweden;0.53
1.8.17;Sweden;-0.16
1.9.17;Sweden;0.14
1.10.17;Sweden;-0.07
1.11.17;Sweden;0.20
1.12.17;Sweden;0.37
1.1.18;Sweden;-0.84
1.2.18;Sweden;0.73
1.3.18;Sweden;0.27
1.4.18;Sweden;0.41
1.5.18;Sweden;0.23
